pc_code,pc_description,unit,country_code,quantity,value,pc_type,country_name
E7,Marine_Products,Kgs,10205,19369,0.960704,Agriculture_allied_products,Japan
E7,Marine_Products,Kgs,10217,320390,0.292429,Agriculture_allied_products,Korea_Rp
E7,Marine_Products,Kgs,10245,44749,0.062726,Agriculture_allied_products,Malaysia
E7,Marine_Products,Kgs,10437,8981233,14.755197,Agriculture_allied_products,Vietnam_Soc_Rep
E7,Marine_Products,Kgs,11301,244150,0.104341,Agriculture_allied_products,Oman
E7,Marine_Products,Kgs,11419,779627,0.307297,Agriculture_allied_products,U_Arab_Emts
E7,Marine_Products,Kgs,13147,608,0.057628,Agriculture_allied_products,Germany
E7,Marine_Products,Kgs,13421,576680,1.563394,Agriculture_allied_products,U_K
E8,Iron_Ore,Ton,5423,1,0.000896,Ores_and_minerals,U_S_A
E8,Iron_Ore,Ton,10077,10016,1.152726,Ores_and_minerals,China_P_Rp
E8,Iron_Ore,Ton,10245,146770,10.6809,Ores_and_minerals,Malaysia
E8,Iron_Ore,Ton,11301,207322,21.090888,Ores_and_minerals,Oman
E8,Iron_Ore,Ton,13147,0,0.000379,Ores_and_minerals,Germany
E9,Mica,Kgs,5423,16096,0.053068,Ores_and_minerals,U_S_A
E9,Mica,Kgs,10077,401830,0.179099,Ores_and_minerals,China_P_Rp
E9,Mica,Kgs,10205,24299,0.066865,Ores_and_minerals,Japan
E9,Mica,Kgs,10217,2525,0.003376,Ores_and_minerals,Korea_Rp
E9,Mica,Kgs,10245,64665,0.025917,Ores_and_minerals,Malaysia
E9,Mica,Kgs,13147,16313,0.06385,Ores_and_minerals,Germany
E9,Mica,Kgs,13421,105,0.001085,Ores_and_minerals,U_K
F1,"Coal,Coke_And_Briquittes_Etc",Ton,5423,4270273,492.426349,Ores_and_minerals,U_S_A
F1,"Coal,Coke_And_Briquittes_Etc",Ton,10077,2046021,423.631445,Ores_and_minerals,China_P_Rp
F1,"Coal,Coke_And_Briquittes_Etc",Ton,10187,118215130,7384.214729,Ores_and_minerals,Indonesia
F1,"Coal,Coke_And_Briquittes_Etc",Ton,10189,22,0.001893,Ores_and_minerals,Iran
F1,"Coal,Coke_And_Briquittes_Etc",Ton,10205,340759,83.63805,Ores_and_minerals,Japan
F1,"Coal,Coke_And_Briquittes_Etc",Ton,10245,11500,0.990818,Ores_and_minerals,Malaysia
F1,"Coal,Coke_And_Briquittes_Etc",Ton,10437,32678,8.656707,Ores_and_minerals,Vietnam_Soc_Rep
F1,"Coal,Coke_And_Briquittes_Etc",Ton,11419,12510,2.79978,Ores_and_minerals,U_Arab_Emts
F1,"Coal,Coke_And_Briquittes_Etc",Ton,13147,259,0.120647,Ores_and_minerals,Germany
F1,"Coal,Coke_And_Briquittes_Etc",Ton,13421,3092,1.452962,Ores_and_minerals,U_K
F1,"Coal,Coke_And_Briquittes_Etc",Ton,14389,26000,1.792252,Ores_and_minerals,Switzerland
F2,Bulk_Minerals_And_Ores,Na,3291,NA,5.142226,Ores_and_minerals,Nigeria
F2,Bulk_Minerals_And_Ores,Na,4005,NA,0.052727,Ores_and_minerals,Algeria
F2,Bulk_Minerals_And_Ores,Na,5423,NA,29.564941,Ores_and_minerals,U_S_A
F2,Bulk_Minerals_And_Ores,Na,10077,NA,26.618097,Ores_and_minerals,China_P_Rp
F2,Bulk_Minerals_And_Ores,Na,10179,NA,0.173921,Ores_and_minerals,Hong_Kong
F2,Bulk_Minerals_And_Ores,Na,10187,NA,510.720769,Ores_and_minerals,Indonesia
F2,Bulk_Minerals_And_Ores,Na,10189,NA,3.349513,Ores_and_minerals,Iran
F2,Bulk_Minerals_And_Ores,Na,10205,NA,1.641724,Ores_and_minerals,Japan
F2,Bulk_Minerals_And_Ores,Na,10217,NA,4.101365,Ores_and_minerals,Korea_Rp
F2,Bulk_Minerals_And_Ores,Na,10245,NA,39.201123,Ores_and_minerals,Malaysia
F2,Bulk_Minerals_And_Ores,Na,10437,NA,28.51735,Ores_and_minerals,Vietnam_Soc_Rep
F2,Bulk_Minerals_And_Ores,Na,11301,NA,88.841842,Ores_and_minerals,Oman
F2,Bulk_Minerals_And_Ores,Na,11351,NA,11.988963,Ores_and_minerals,Saudi_Arab
F2,Bulk_Minerals_And_Ores,Na,11419,NA,239.455765,Ores_and_minerals,U_Arab_Emts
F2,Bulk_Minerals_And_Ores,Na,13147,NA,3.646975,Ores_and_minerals,Germany
F2,Bulk_Minerals_And_Ores,Na,13421,NA,1.66321,Ores_and_minerals,U_K
F2,Bulk_Minerals_And_Ores,Na,14389,NA,0.023923,Ores_and_minerals,Switzerland
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,4005,27000,0.010235,Ores_and_minerals,Algeria
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,5423,306135,0.517548,Ores_and_minerals,U_S_A
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,10077,70915439,71.434615,Ores_and_minerals,China_P_Rp
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,10179,662863,0.68776,Ores_and_minerals,Hong_Kong
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,10187,577920,0.523547,Ores_and_minerals,Indonesia
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,10189,17679199,6.449776,Ores_and_minerals,Iran
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,10205,191257,2.616731,Ores_and_minerals,Japan
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,10217,34825,0.628814,Ores_and_minerals,Korea_Rp
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,10245,60010,0.249763,Ores_and_minerals,Malaysia
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,10437,44005035,17.445727,Ores_and_minerals,Vietnam_Soc_Rep
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,11301,50867347,49.633405,Ores_and_minerals,Oman
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,11351,259300,0.145679,Ores_and_minerals,Saudi_Arab
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,11419,5445601,2.642175,Ores_and_minerals,U_Arab_Emts
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,13147,698564,1.505488,Ores_and_minerals,Germany
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,13421,2355961,0.618111,Ores_and_minerals,U_K
F3,"Granit,_Natrl_Stone_And_Prodct",Kgs,14389,53037,0.445058,Ores_and_minerals,Switzerland
F4,Processed_Minerals,Kgs,5423,111378965,35.768351,Ores_and_minerals,U_S_A
F4,Processed_Minerals,Kgs,10077,236833858,134.407206,Ores_and_minerals,China_P_Rp
F4,Processed_Minerals,Kgs,10179,1147940,0.198158,Ores_and_minerals,Hong_Kong
F4,Processed_Minerals,Kgs,10187,9592621,1.928471,Ores_and_minerals,Indonesia
F4,Processed_Minerals,Kgs,10189,324444480,8.425689,Ores_and_minerals,Iran
F4,Processed_Minerals,Kgs,10205,6984792,6.494933,Ores_and_minerals,Japan
F4,Processed_Minerals,Kgs,10217,1318865,2.155737,Ores_and_minerals,Korea_Rp
F4,Processed_Minerals,Kgs,10245,23537346,1.176359,Ores_and_minerals,Malaysia
F4,Processed_Minerals,Kgs,10437,109985333,11.525955,Ores_and_minerals,Vietnam_Soc_Rep
F4,Processed_Minerals,Kgs,11191,405,0.000494,Ores_and_minerals,Iraq
F4,Processed_Minerals,Kgs,11301,3016805391,69.130393,Ores_and_minerals,Oman
F4,Processed_Minerals,Kgs,11351,60655260,3.330804,Ores_and_minerals,Saudi_Arab
F4,Processed_Minerals,Kgs,11419,1058859348,24.939515,Ores_and_minerals,U_Arab_Emts
F4,Processed_Minerals,Kgs,13147,16638253,23.703263,Ores_and_minerals,Germany
F4,Processed_Minerals,Kgs,13421,27309232,6.869713,Ores_and_minerals,U_K
F4,Processed_Minerals,Kgs,14389,96206,0.079833,Ores_and_minerals,Switzerland
F5,"Sulpher,_Unroasted_Iron_Pyrite",Ton,5423,55,0.060249,Ores_and_minerals,U_S_A
F5,"Sulpher,_Unroasted_Iron_Pyrite",Ton,10077,261,0.108371,Ores_and_minerals,China_P_Rp
F5,"Sulpher,_Unroasted_Iron_Pyrite",Ton,10189,1660,0.255301,Ores_and_minerals,Iran
F5,"Sulpher,_Unroasted_Iron_Pyrite",Ton,10205,39499,7.245909,Ores_and_minerals,Japan
F5,"Sulpher,_Unroasted_Iron_Pyrite",Ton,10217,2,0.000806,Ores_and_minerals,Korea_Rp
F5,"Sulpher,_Unroasted_Iron_Pyrite",Ton,10437,8,0.005576,Ores_and_minerals,Vietnam_Soc_Rep
F5,"Sulpher,_Unroasted_Iron_Pyrite",Ton,11301,5125,1.238037,Ores_and_minerals,Oman
F5,"Sulpher,_Unroasted_Iron_Pyrite",Ton,11351,469609,87.459879,Ores_and_minerals,Saudi_Arab
F5,"Sulpher,_Unroasted_Iron_Pyrite",Ton,11419,322886,54.317169,Ores_and_minerals,U_Arab_Emts
F6,Other_Crude_Minerals,Kgs,5423,3382721,2.754818,Ores_and_minerals,U_S_A
F6,Other_Crude_Minerals,Kgs,10077,86878382,29.940144,Ores_and_minerals,China_P_Rp
F6,Other_Crude_Minerals,Kgs,10179,99550,0.052446,Ores_and_minerals,Hong_Kong
F6,Other_Crude_Minerals,Kgs,10187,2650,0.000519,Ores_and_minerals,Indonesia
F6,Other_Crude_Minerals,Kgs,10189,6564777,3.136199,Ores_and_minerals,Iran
F6,Other_Crude_Minerals,Kgs,10205,32575058,4.133027,Ores_and_minerals,Japan
F6,Other_Crude_Minerals,Kgs,10217,17865,0.041825,Ores_and_minerals,Korea_Rp
F6,Other_Crude_Minerals,Kgs,10245,378770,0.430084,Ores_and_minerals,Malaysia
F6,Other_Crude_Minerals,Kgs,10437,5.00E+05,0.111789,Ores_and_minerals,Vietnam_Soc_Rep
F6,Other_Crude_Minerals,Kgs,11419,37702058,18.133669,Ores_and_minerals,U_Arab_Emts
F6,Other_Crude_Minerals,Kgs,13147,564287,0.517604,Ores_and_minerals,Germany
F6,Other_Crude_Minerals,Kgs,13421,820327,0.936302,Ores_and_minerals,U_K
F7,Raw_Hides_And_Skins,Na,3291,NA,0.402666,Leather,Nigeria
F7,Raw_Hides_And_Skins,Na,4005,NA,0.869535,Leather,Algeria
F7,Raw_Hides_And_Skins,Na,5423,NA,0.563599,Leather,U_S_A
F7,Raw_Hides_And_Skins,Na,10077,NA,3.07772,Leather,China_P_Rp
F7,Raw_Hides_And_Skins,Na,10179,NA,0.130457,Leather,Hong_Kong
F7,Raw_Hides_And_Skins,Na,10187,NA,0.00219,Leather,Indonesia
F7,Raw_Hides_And_Skins,Na,10189,NA,3.462374,Leather,Iran
F7,Raw_Hides_And_Skins,Na,10205,NA,0.007421,Leather,Japan
F7,Raw_Hides_And_Skins,Na,10217,NA,0.027902,Leather,Korea_Rp
F7,Raw_Hides_And_Skins,Na,10245,NA,0.086766,Leather,Malaysia
F7,Raw_Hides_And_Skins,Na,10437,NA,0.062209,Leather,Vietnam_Soc_Rep
F7,Raw_Hides_And_Skins,Na,11191,NA,2.648293,Leather,Iraq
F7,Raw_Hides_And_Skins,Na,11301,NA,0.568579,Leather,Oman
F7,Raw_Hides_And_Skins,Na,11351,NA,8.211859,Leather,Saudi_Arab
F7,Raw_Hides_And_Skins,Na,11419,NA,2.150427,Leather,U_Arab_Emts
F7,Raw_Hides_And_Skins,Na,13147,NA,1.086717,Leather,Germany
F7,Raw_Hides_And_Skins,Na,13421,NA,1.017912,Leather,U_K
F8,Finished_Leather,Kgs,3291,912076,19.694134,Leather,Nigeria
F8,Finished_Leather,Kgs,4005,245364,1.332131,Leather,Algeria
F8,Finished_Leather,Kgs,5423,1158436,10.419023,Leather,U_S_A
F8,Finished_Leather,Kgs,10077,2284021,32.545698,Leather,China_P_Rp
F8,Finished_Leather,Kgs,10179,1645829,25.76638,Leather,Hong_Kong
F8,Finished_Leather,Kgs,10187,727907,19.808338,Leather,Indonesia
F8,Finished_Leather,Kgs,10189,2175744,14.542151,Leather,Iran
F8,Finished_Leather,Kgs,10205,150905,0.179494,Leather,Japan
F8,Finished_Leather,Kgs,10217,2052698,8.069434,Leather,Korea_Rp
F8,Finished_Leather,Kgs,10245,34456,0.580108,Leather,Malaysia
F8,Finished_Leather,Kgs,10437,602352,12.927616,Leather,Vietnam_Soc_Rep
F8,Finished_Leather,Kgs,11191,1222256,6.661545,Leather,Iraq
F8,Finished_Leather,Kgs,11301,153445,0.510967,Leather,Oman
F8,Finished_Leather,Kgs,11351,5622900,43.538118,Leather,Saudi_Arab
F8,Finished_Leather,Kgs,11419,1147110,9.161968,Leather,U_Arab_Emts
F8,Finished_Leather,Kgs,13147,1257769,10.939191,Leather,Germany
F8,Finished_Leather,Kgs,13421,488444,11.5441,Leather,U_K
F8,Finished_Leather,Kgs,14389,73520,3.187901,Leather,Switzerland
F9,Leather_Goods,Na,5423,NA,5.122007,Leather,U_S_A
F9,Leather_Goods,Na,10077,NA,35.59958,Leather,China_P_Rp
F9,Leather_Goods,Na,10179,NA,1.968223,Leather,Hong_Kong
F9,Leather_Goods,Na,10187,NA,0.116563,Leather,Indonesia
F9,Leather_Goods,Na,10205,NA,0.033799,Leather,Japan
F9,Leather_Goods,Na,10217,NA,4.180796,Leather,Korea_Rp
F9,Leather_Goods,Na,10245,NA,0.108738,Leather,Malaysia
F9,Leather_Goods,Na,10437,NA,0.352684,Leather,Vietnam_Soc_Rep
F9,Leather_Goods,Na,11301,NA,0.000128,Leather,Oman
F9,Leather_Goods,Na,11419,NA,0.077213,Leather,U_Arab_Emts
F9,Leather_Goods,Na,13147,NA,1.216817,Leather,Germany
F9,Leather_Goods,Na,13421,NA,1.528838,Leather,U_K
F9,Leather_Goods,Na,14389,NA,1.149424,Leather,Switzerland
G1,Leather_Garments,Kgs,5423,2388,0.134639,Leather,U_S_A
G1,Leather_Garments,Kgs,10077,37455,0.365641,Leather,China_P_Rp
G1,Leather_Garments,Kgs,10179,2240,0.042772,Leather,Hong_Kong
G1,Leather_Garments,Kgs,10205,153,0.005706,Leather,Japan
G1,Leather_Garments,Kgs,10217,25,0.013269,Leather,Korea_Rp
G1,Leather_Garments,Kgs,10437,764,0.023991,Leather,Vietnam_Soc_Rep
G1,Leather_Garments,Kgs,11419,2,4.80E-05,Leather,U_Arab_Emts
G1,Leather_Garments,Kgs,13147,992,0.037004,Leather,Germany
G1,Leather_Garments,Kgs,13421,10483,0.121724,Leather,U_K
G1,Leather_Garments,Kgs,14389,442,0.011093,Leather,Switzerland
G2,Footwear_Of_Leather,Na,5423,NA,2.295012,Leather,U_S_A
G2,Footwear_Of_Leather,Na,10077,NA,129.43082,Leather,China_P_Rp
G2,Footwear_Of_Leather,Na,10179,NA,5.071362,Leather,Hong_Kong
G2,Footwear_Of_Leather,Na,10187,NA,8.639068,Leather,Indonesia
G2,Footwear_Of_Leather,Na,10205,NA,0.089597,Leather,Japan
G2,Footwear_Of_Leather,Na,10217,NA,0.047909,Leather,Korea_Rp
G2,Footwear_Of_Leather,Na,10245,NA,1.135402,Leather,Malaysia
G2,Footwear_Of_Leather,Na,10437,NA,28.504111,Leather,Vietnam_Soc_Rep
G2,Footwear_Of_Leather,Na,11301,NA,0.000302,Leather,Oman
G2,Footwear_Of_Leather,Na,11419,NA,0.574309,Leather,U_Arab_Emts
G2,Footwear_Of_Leather,Na,13147,NA,1.28315,Leather,Germany
G2,Footwear_Of_Leather,Na,13421,NA,2.124718,Leather,U_K
G2,Footwear_Of_Leather,Na,14389,NA,0.570868,Leather,Switzerland
G3,Leather_Footwear_Component,Kgs,5423,39132,1.37365,Leather,U_S_A
G3,Leather_Footwear_Component,Kgs,10077,1200608,13.99469,Leather,China_P_Rp
G3,Leather_Footwear_Component,Kgs,10179,447222,5.58988,Leather,Hong_Kong
G3,Leather_Footwear_Component,Kgs,10187,15983,0.199139,Leather,Indonesia
G3,Leather_Footwear_Component,Kgs,10205,14,0.00023,Leather,Japan
G3,Leather_Footwear_Component,Kgs,10217,1878,0.0588,Leather,Korea_Rp
G3,Leather_Footwear_Component,Kgs,10245,187,0.002021,Leather,Malaysia
G3,Leather_Footwear_Component,Kgs,10437,30031,0.252368,Leather,Vietnam_Soc_Rep
G3,Leather_Footwear_Component,Kgs,11419,500,0.003403,Leather,U_Arab_Emts
G3,Leather_Footwear_Component,Kgs,13147,19973,0.254378,Leather,Germany
G3,Leather_Footwear_Component,Kgs,13421,4208,0.052107,Leather,U_K
G3,Leather_Footwear_Component,Kgs,14389,31,0.000256,Leather,Switzerland
G4,Saddlery_And_Harness,Kgs,5423,175,0.003896,Leather,U_S_A
G4,Saddlery_And_Harness,Kgs,10077,16277,0.171629,Leather,China_P_Rp
G4,Saddlery_And_Harness,Kgs,10179,520,0.003235,Leather,Hong_Kong
G4,Saddlery_And_Harness,Kgs,11419,511,0.005104,Leather,U_Arab_Emts
G4,Saddlery_And_Harness,Kgs,13147,1462,0.010813,Leather,Germany
G4,Saddlery_And_Harness,Kgs,13421,1408,0.056768,Leather,U_K
G4,Saddlery_And_Harness,Kgs,14389,116,0.001024,Leather,Switzerland
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,3291,NA,1.241669,gems_and_jewelry,Nigeria
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,5423,NA,626.985329,gems_and_jewelry,U_S_A
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,10077,NA,31.187635,gems_and_jewelry,China_P_Rp
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,10179,NA,3616.572631,gems_and_jewelry,Hong_Kong
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,10187,NA,0.215191,gems_and_jewelry,Indonesia
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,10189,NA,0.026023,gems_and_jewelry,Iran
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,10205,NA,31.029289,gems_and_jewelry,Japan
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,10217,NA,0.626214,gems_and_jewelry,Korea_Rp
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,10245,NA,0.414456,gems_and_jewelry,Malaysia
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,10437,NA,0.035463,gems_and_jewelry,Vietnam_Soc_Rep
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,11351,NA,606.120707,gems_and_jewelry,Saudi_Arab
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,11419,NA,4449.865862,gems_and_jewelry,U_Arab_Emts
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,13147,NA,6.520351,gems_and_jewelry,Germany
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,13421,NA,18.029555,gems_and_jewelry,U_K
G5,"Pearl,_Precs,_Semiprecs_Stones",Na,14389,NA,160.797157,gems_and_jewelry,Switzerland
G6,Gold,Kgs,5423,81986,2698.104794,gems_and_jewelry,U_S_A
G6,Gold,Kgs,10077,940,35.695454,gems_and_jewelry,China_P_Rp
G6,Gold,Kgs,10179,1831,72.982098,gems_and_jewelry,Hong_Kong
G6,Gold,Kgs,10187,200,7.607394,gems_and_jewelry,Indonesia
G6,Gold,Kgs,10205,3,0.105131,gems_and_jewelry,Japan
G6,Gold,Kgs,10217,0,0.00536,gems_and_jewelry,Korea_Rp
G6,Gold,Kgs,10245,377,15.753555,gems_and_jewelry,Malaysia
G6,Gold,Kgs,10437,27,0.645592,gems_and_jewelry,Vietnam_Soc_Rep
G6,Gold,Kgs,11351,5549,152.499726,gems_and_jewelry,Saudi_Arab
G6,Gold,Kgs,11419,103840,4165.637379,gems_and_jewelry,U_Arab_Emts
G6,Gold,Kgs,13147,216,6.4416,gems_and_jewelry,Germany
G6,Gold,Kgs,13421,5889,238.78633,gems_and_jewelry,U_K
G6,Gold,Kgs,14389,499811,19972.36791,gems_and_jewelry,Switzerland
G7,Silver,Kgs,5423,69968,33.464727,gems_and_jewelry,U_S_A
G7,Silver,Kgs,10077,1819934,1141.021634,gems_and_jewelry,China_P_Rp
G7,Silver,Kgs,10179,537463,329.569549,gems_and_jewelry,Hong_Kong
G7,Silver,Kgs,10187,93864,59.320536,gems_and_jewelry,Indonesia
G7,Silver,Kgs,10205,5002,2.857663,gems_and_jewelry,Japan
G7,Silver,Kgs,10217,623311,371.222321,gems_and_jewelry,Korea_Rp
G7,Silver,Kgs,11301,2,0.003578,gems_and_jewelry,Oman
G7,Silver,Kgs,11419,56693,35.001931,gems_and_jewelry,U_Arab_Emts
G7,Silver,Kgs,13147,741636,419.070473,gems_and_jewelry,Germany
G7,Silver,Kgs,13421,1472427,817.228632,gems_and_jewelry,U_K
G7,Silver,Kgs,14389,443087,246.159663,gems_and_jewelry,Switzerland
G8,Other_Precious_And_Base_Metals,Na,5423,NA,64.730501,gems_and_jewelry,U_S_A
G8,Other_Precious_And_Base_Metals,Na,10077,NA,0.696454,gems_and_jewelry,China_P_Rp
G8,Other_Precious_And_Base_Metals,Na,10179,NA,1.188955,gems_and_jewelry,Hong_Kong
G8,Other_Precious_And_Base_Metals,Na,10189,NA,2.234087,gems_and_jewelry,Iran
G8,Other_Precious_And_Base_Metals,Na,10205,NA,8.090654,gems_and_jewelry,Japan
G8,Other_Precious_And_Base_Metals,Na,10217,NA,0.15861,gems_and_jewelry,Korea_Rp
G8,Other_Precious_And_Base_Metals,Na,11419,NA,0.395925,gems_and_jewelry,U_Arab_Emts
G8,Other_Precious_And_Base_Metals,Na,13147,NA,20.353442,gems_and_jewelry,Germany
G8,Other_Precious_And_Base_Metals,Na,13421,NA,69.608349,gems_and_jewelry,U_K
G8,Other_Precious_And_Base_Metals,Na,14389,NA,2.536639,gems_and_jewelry,Switzerland
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,5423,NA,95.934853,gems_and_jewelry,U_S_A
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,10077,NA,5.515349,gems_and_jewelry,China_P_Rp
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,10179,NA,72.736489,gems_and_jewelry,Hong_Kong
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,10187,NA,142.395992,gems_and_jewelry,Indonesia
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,10205,NA,4.803619,gems_and_jewelry,Japan
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,10217,NA,1.487183,gems_and_jewelry,Korea_Rp
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,10245,NA,4.388947,gems_and_jewelry,Malaysia
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,10437,NA,0.094546,gems_and_jewelry,Vietnam_Soc_Rep
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,11301,NA,0.025532,gems_and_jewelry,Oman
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,11419,NA,144.413106,gems_and_jewelry,U_Arab_Emts
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,13147,NA,5.768125,gems_and_jewelry,Germany
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,13421,NA,7.155617,gems_and_jewelry,U_K
G9,Gold_And_Oth_Precs_Metl_Jwlery,Na,14389,NA,2.496363,gems_and_jewelry,Switzerland
H1,Sports_Goods,Na,3291,NA,0.000309,Manifacutred_goods,Nigeria
H1,Sports_Goods,Na,5423,NA,15.489106,Manifacutred_goods,U_S_A
H1,Sports_Goods,Na,10077,NA,127.066837,Manifacutred_goods,China_P_Rp
H1,Sports_Goods,Na,10179,NA,1.355217,Manifacutred_goods,Hong_Kong
H1,Sports_Goods,Na,10187,NA,0.491503,Manifacutred_goods,Indonesia
H1,Sports_Goods,Na,10205,NA,5.348592,Manifacutred_goods,Japan
H1,Sports_Goods,Na,10217,NA,0.778105,Manifacutred_goods,Korea_Rp
H1,Sports_Goods,Na,10245,NA,0.546393,Manifacutred_goods,Malaysia
H1,Sports_Goods,Na,10437,NA,0.864066,Manifacutred_goods,Vietnam_Soc_Rep
H1,Sports_Goods,Na,11419,NA,0.956215,Manifacutred_goods,U_Arab_Emts
H1,Sports_Goods,Na,13147,NA,4.094403,Manifacutred_goods,Germany
H1,Sports_Goods,Na,13421,NA,2.505886,Manifacutred_goods,U_K
H1,Sports_Goods,Na,14389,NA,1.842223,Manifacutred_goods,Switzerland
H2,Fertilezers_Crude,Ton,4005,62615,7.224637,Chemical_Industry,Algeria
H2,Fertilezers_Crude,Ton,5423,334,2.152914,Chemical_Industry,U_S_A
H2,Fertilezers_Crude,Ton,10077,3568,6.022451,Chemical_Industry,China_P_Rp
H2,Fertilezers_Crude,Ton,10217,41,0.047461,Chemical_Industry,Korea_Rp
H2,Fertilezers_Crude,Ton,10245,0,5.10E-05,Chemical_Industry,Malaysia
H2,Fertilezers_Crude,Ton,10437,1664,0.432111,Chemical_Industry,Vietnam_Soc_Rep
H2,Fertilezers_Crude,Ton,13147,29,0.042435,Chemical_Industry,Germany
H2,Fertilezers_Crude,Ton,13421,0,0.000723,Chemical_Industry,U_K
H3,Fertilezers_Manufactured,Ton,5423,614555,301.832499,Chemical_Industry,U_S_A
H3,Fertilezers_Manufactured,Ton,10077,9057475,3148.711562,Chemical_Industry,China_P_Rp
H3,Fertilezers_Manufactured,Ton,10179,40,0.068624,Chemical_Industry,Hong_Kong
H3,Fertilezers_Manufactured,Ton,10187,125317,42.575965,Chemical_Industry,Indonesia
H3,Fertilezers_Manufactured,Ton,10189,741307,230.094766,Chemical_Industry,Iran
