"","pc_code","pc_description","unit","country_code","country_name","quantity","value","pc_type"
"9537","S6","Petroleum Products","Ton",10397,"Thailand",41736,36.545313,"Ores_and_minerals"
"9538","S6","Petroleum Products","Ton",10413,"Tuvalu",32,0.029223,"Ores_and_minerals"
"9539","S6","Petroleum Products","Ton",11025,"Baharain Is",254936,215.759196,"Ores_and_minerals"
"9540","S6","Petroleum Products","Ton",11191,"Iraq",2013,2.887542,"Ores_and_minerals"
"9541","S6","Petroleum Products","Ton",11207,"Jordan",29,0.000752,"Ores_and_minerals"
"9542","S6","Petroleum Products","Ton",11219,"Kuwait",1026896,747.442951,"Ores_and_minerals"
"9543","S6","Petroleum Products","Ton",11225,"Lebanon",62,0.001686,"Ores_and_minerals"
"9544","S6","Petroleum Products","Ton",11301,"Oman",215040,170.522763,"Ores_and_minerals"
"9545","S6","Petroleum Products","Ton",11335,"Qatar",15199320,11113.91361,"Ores_and_minerals"
"9546","S6","Petroleum Products","Ton",11351,"Saudi Arab",2062510,1409.481863,"Ores_and_minerals"
"9547","S6","Petroleum Products","Ton",11419,"U Arab Emts",3377800,2425.647677,"Ores_and_minerals"
"9548","S6","Petroleum Products","Ton",11453,"Yemen Republc",697530,426.070677,"Ores_and_minerals"
"9549","S6","Petroleum Products","Ton",12075,"Taiwan",29794,31.501196,"Ores_and_minerals"
"9550","S6","Petroleum Products","Ton",12195,"Israel",842,1.151308,"Ores_and_minerals"
"9551","S6","Petroleum Products","Ton",12215,"Korea Dp Rp",122,0.213109,"Ores_and_minerals"
"9552","S6","Petroleum Products","Ton",12247,"Maldives",208,0.067572,"Ores_and_minerals"
"9553","S6","Petroleum Products","Ton",12443,"Wallis F Is",14,0.001242,"Ores_and_minerals"
"9554","S6","Petroleum Products","Ton",13019,"Austria",0,0.000898,"Ores_and_minerals"
"9555","S6","Petroleum Products","Ton",13033,"Belgium",6123,9.385251,"Ores_and_minerals"
"9556","S6","Petroleum Products","Ton",13101,"Denmark",2,0.031344,"Ores_and_minerals"
"9557","S6","Petroleum Products","Ton",13125,"Finland",786,1.06487,"Ores_and_minerals"
"9558","S6","Petroleum Products","Ton",13129,"France",23783,28.490306,"Ores_and_minerals"
"9559","S6","Petroleum Products","Ton",13147,"Germany",12711,20.858838,"Ores_and_minerals"
"9560","S6","Petroleum Products","Ton",13155,"Greece",924,1.151443,"Ores_and_minerals"
"9561","S6","Petroleum Products","Ton",13193,"Ireland",0,0.000427,"Ores_and_minerals"
"9562","S6","Petroleum Products","Ton",13197,"Italy",19308,21.044429,"Ores_and_minerals"
"9563","S6","Petroleum Products","Ton",13235,"Luxembourg",0,6.1e-05,"Ores_and_minerals"
"9564","S6","Petroleum Products","Ton",13275,"Netherland",13716,17.244034,"Ores_and_minerals"
"9565","S6","Petroleum Products","Ton",13367,"Spain",267833,216.024009,"Ores_and_minerals"
"9566","S6","Petroleum Products","Ton",13387,"Sweden",25489,31.958069,"Ores_and_minerals"
"9567","S6","Petroleum Products","Ton",13421,"U K",44441,53.677201,"Ores_and_minerals"
"9568","S6","Petroleum Products","Ton",14297,"Norway",89268,73.038123,"Ores_and_minerals"
"9569","S6","Petroleum Products","Ton",14389,"Switzerland",153,0.183931,"Ores_and_minerals"
"9570","S6","Petroleum Products","Ton",15021,"Azerbaijan",26226,6.983616,"Ores_and_minerals"
"9571","S6","Petroleum Products","Ton",15092,"Croatia",6,0.000518,"Ores_and_minerals"
"9572","S6","Petroleum Products","Ton",15098,"Czech Republic",16,0.05532,"Ores_and_minerals"
"9573","S6","Petroleum Products","Ton",15145,"Georgia",1175,1.201288,"Ores_and_minerals"
"9574","S6","Petroleum Products","Ton",15181,"Hungary",57,0.114638,"Ores_and_minerals"
"9575","S6","Petroleum Products","Ton",15212,"Kazakhstan",600,0.353146,"Ores_and_minerals"
"9576","S6","Petroleum Products","Ton",15325,"Poland",3514,4.531417,"Ores_and_minerals"
"9577","S6","Petroleum Products","Ton",15343,"Romania",302,0.376478,"Ores_and_minerals"
"9578","S6","Petroleum Products","Ton",15344,"Russia",216140,183.797284,"Ores_and_minerals"
"9579","S6","Petroleum Products","Ton",15358,"Slovak Rep",1,0.002323,"Ores_and_minerals"
"9580","S6","Petroleum Products","Ton",15422,"Ukraine",4519,2.76495,"Ores_and_minerals"
"9581","S6","Petroleum Products","Ton",15430,"Uzbekistan",1092,1.073276,"Ores_and_minerals"
"9582","S6","Petroleum Products","Ton",16095,"Cyprus",449,0.519325,"Ores_and_minerals"
"9583","S6","Petroleum Products","Ton",16251,"Malta",34,0.00322,"Ores_and_minerals"
"9584","S6","Petroleum Products","Ton",16409,"Turkey",52833,43.909608,"Ores_and_minerals"
"9585","99","Other Commodities","Na",599,"Unspecified",NA,7349.906819,"OtherCommodities"
"9586","99","Other Commodities","Na",1213,"Kenya",NA,2.375354,"OtherCommodities"
"9587","99","Other Commodities","Na",1395,"Tanzania Rep",NA,4.78865,"OtherCommodities"
"9588","99","Other Commodities","Na",1417,"Uganda",NA,0.048373,"OtherCommodities"
"9589","99","Other Commodities","Na",2035,"Benin",NA,3.358105,"OtherCommodities"
"9590","99","Other Commodities","Na",2050,"Burkina Faso",NA,5.7e-05,"OtherCommodities"
"9591","99","Other Commodities","Na",2057,"Cameroon",NA,2.609098,"OtherCommodities"
"9592","99","Other Commodities","Na",2067,"C Afri Rep",NA,0.000117,"OtherCommodities"
"9593","99","Other Commodities","Na",2069,"Chad",NA,1.420328,"OtherCommodities"
"9594","99","Other Commodities","Na",2087,"Congo P Rep",NA,2.776202,"OtherCommodities"
"9595","99","Other Commodities","Na",2141,"Gabon",NA,0.029244,"OtherCommodities"
"9596","99","Other Commodities","Na",2199,"Cote D' Ivoire",NA,1.242635,"OtherCommodities"
"9597","99","Other Commodities","Na",2241,"Madagascar",NA,11.026849,"OtherCommodities"
"9598","99","Other Commodities","Na",2255,"Mauritania",NA,2.299089,"OtherCommodities"
"9599","99","Other Commodities","Na",2257,"Mauritius",NA,0.131947,"OtherCommodities"
"9600","99","Other Commodities","Na",2289,"Niger",NA,2.5e-05,"OtherCommodities"
"9601","99","Other Commodities","Na",2345,"Rwanda",NA,0.013654,"OtherCommodities"
"9602","99","Other Commodities","Na",2353,"Senegal",NA,2.705752,"OtherCommodities"
"9603","99","Other Commodities","Na",2399,"Togo",NA,3.074932,"OtherCommodities"
"9604","99","Other Commodities","Na",2459,"Congo D. Rep.",NA,6.068314,"OtherCommodities"
"9605","99","Other Commodities","Na",3011,"Angola",NA,0.754849,"OtherCommodities"
"9606","99","Other Commodities","Na",3041,"Botswana",NA,0.000605,"OtherCommodities"
"9607","99","Other Commodities","Na",3063,"Cape Verde Is",NA,0.166027,"OtherCommodities"
"9608","99","Other Commodities","Na",3115,"Ethiopia",NA,1.425165,"OtherCommodities"
"9609","99","Other Commodities","Na",3143,"Gambia",NA,0.907694,"OtherCommodities"
"9610","99","Other Commodities","Na",3149,"Ghana",NA,0.959024,"OtherCommodities"
"9611","99","Other Commodities","Na",3167,"Guinea",NA,3.371478,"OtherCommodities"
"9612","99","Other Commodities","Na",3169,"Guinea Bissau",NA,0.152243,"OtherCommodities"
"9613","99","Other Commodities","Na",3227,"Lesotho",NA,1e-06,"OtherCommodities"
"9614","99","Other Commodities","Na",3229,"Liberia",NA,0.811062,"OtherCommodities"
"9615","99","Other Commodities","Na",3243,"Malawi",NA,0.012896,"OtherCommodities"
"9616","99","Other Commodities","Na",3249,"Mali",NA,2.001483,"OtherCommodities"
"9617","99","Other Commodities","Na",3267,"Mozambique",NA,0.939343,"OtherCommodities"
"9618","99","Other Commodities","Na",3269,"Namibia",NA,1.208535,"OtherCommodities"
"9619","99","Other Commodities","Na",3291,"Nigeria",NA,2.948338,"OtherCommodities"
"9620","99","Other Commodities","Na",3339,"Reunion",NA,0.067698,"OtherCommodities"
"9621","99","Other Commodities","Na",3357,"Sierra Leone",NA,1.113365,"OtherCommodities"
"9622","99","Other Commodities","Na",3363,"Somalia",NA,0.324948,"OtherCommodities"
"9623","99","Other Commodities","Na",3385,"Swaziland",NA,0.118578,"OtherCommodities"
"9624","99","Other Commodities","Na",3461,"Zambia",NA,0.07941,"OtherCommodities"
"9625","99","Other Commodities","Na",4005,"Algeria",NA,0.021565,"OtherCommodities"
"9626","99","Other Commodities","Na",4111,"Egypt A Rp",NA,2.509568,"OtherCommodities"
"9627","99","Other Commodities","Na",4231,"Libya",NA,0.226302,"OtherCommodities"
"9628","99","Other Commodities","Na",4265,"Morocco",NA,0.728478,"OtherCommodities"
"9629","99","Other Commodities","Na",4365,"South Africa",NA,23.931474,"OtherCommodities"
"9630","99","Other Commodities","Na",4381,"Sudan",NA,59.414037,"OtherCommodities"
"9631","99","Other Commodities","Na",4407,"Tunisia",NA,1.722657,"OtherCommodities"
"9632","99","Other Commodities","Na",4463,"Zimbabwe",NA,1.697179,"OtherCommodities"
"9633","99","Other Commodities","Na",5059,"Canada",NA,23.278289,"OtherCommodities"
"9634","99","Other Commodities","Na",5157,"Greenland",NA,0.005085,"OtherCommodities"
"9635","99","Other Commodities","Na",5423,"U S A",NA,377.022099,"OtherCommodities"
"9636","99","Other Commodities","Na",5424,"Us Minor Outlying Islands",NA,0.00088,"OtherCommodities"
"9637","99","Other Commodities","Na",6015,"Argentina",NA,5.546331,"OtherCommodities"
"9638","99","Other Commodities","Na",6043,"Brazil",NA,68.027425,"OtherCommodities"
"9639","99","Other Commodities","Na",6073,"Chile",NA,0.706354,"OtherCommodities"
"9640","99","Other Commodities","Na",6083,"Colombia",NA,0.123674,"OtherCommodities"
"9641","99","Other Commodities","Na",6109,"Ecuador",NA,0.05185,"OtherCommodities"
"9642","99","Other Commodities","Na",6317,"Paraguay",NA,0.374858,"OtherCommodities"
"9643","99","Other Commodities","Na",6319,"Peru",NA,0.796804,"OtherCommodities"
"9644","99","Other Commodities","Na",6427,"Uruguay",NA,0.479638,"OtherCommodities"
"9645","99","Other Commodities","Na",6433,"Venezuela",NA,0.107031,"OtherCommodities"
"9646","99","Other Commodities","Na",7012,"Anguilla",NA,0.000409,"OtherCommodities"
"9647","99","Other Commodities","Na",7013,"Antigua",NA,2.3e-05,"OtherCommodities"
"9648","99","Other Commodities","Na",7020,"Aruba",NA,0.25268,"OtherCommodities"
"9649","99","Other Commodities","Na",7023,"Bahamas",NA,0.001082,"OtherCommodities"
"9650","99","Other Commodities","Na",7029,"Barbados",NA,5e-06,"OtherCommodities"
"9651","99","Other Commodities","Na",7031,"Belize",NA,0.068244,"OtherCommodities"
"9652","99","Other Commodities","Na",7105,"Dominica",NA,0.019246,"OtherCommodities"
"9653","99","Other Commodities","Na",7171,"Guyana",NA,0.000916,"OtherCommodities"
"9654","99","Other Commodities","Na",7203,"Jamaica",NA,0.020292,"OtherCommodities"
"9655","99","Other Commodities","Na",7373,"St Kitt N A",NA,2e-06,"OtherCommodities"
"9656","99","Other Commodities","Na",7405,"Trinidad",NA,0.127694,"OtherCommodities"
"9657","99","Other Commodities","Na",8091,"Costa Rica",NA,0.000546,"OtherCommodities"
"9658","99","Other Commodities","Na",8113,"El Salvador",NA,0.160324,"OtherCommodities"
"9659","99","Other Commodities","Na",8165,"Guatemala",NA,0.09082,"OtherCommodities"
"9660","99","Other Commodities","Na",8177,"Honduras",NA,0.102033,"OtherCommodities"
"9661","99","Other Commodities","Na",8287,"Nicaragua",NA,1.739521,"OtherCommodities"
"9662","99","Other Commodities","Na",9007,"Ameri Samoa",NA,4e-06,"OtherCommodities"
